1.000000000000001998e-01 9.999999999999997780e-02 9.999999999999997780e-02 1.000000000008666179e-01 1.086762649351892263e-01 1.255012036120749519e-01 1.446937433357972091e-01 1.668358243876332248e-01 1.934286248398541241e-01 2.241399051904208184e-01 2.599062351634732204e-01 3.015893470177756219e-01 3.500387169526629760e-01 4.064001195825220902e-01 4.720523457720261495e-01 5.482107034962543368e-01 6.363820651713142373e-01 7.382438781786208049e-01 8.558945461515740094e-01 9.915663553977390743e-01 1.147325098555572076e+00 1.324429857750095252e+00 1.521158182463353548e+00 1.682796510627986297e+00
nan 9.999999999999997780e-02 9.999999999999997780e-02 9.999999999999997780e-02 1.000000000049331428e-01 1.154170011877727609e-01 1.278639438469987288e-01 1.431766112207238928e-01 1.669557548082049037e-01 1.936636026763801643e-01 2.243576215321277934e-01 2.603272504558199474e-01 3.020539808178414054e-01 3.505143202091268728e-01 4.069239690140423749e-01 4.728118520160448091e-01 5.492722330591600644e-01 6.378103117856447346e-01 7.400023724939818193e-01 8.579789266980640816e-01 9.940175200897690688e-01 1.150217774503617729e+00 1.327628486883968950e+00 1.521898192369116387e+00
nan nan 9.999999999999997780e-02 9.999999999999997780e-02 1.000000000000001998e-01 1.075381970932788311e-01 1.246659776263346897e-01 1.228809419654680601e-01 1.433223610577375462e-01 1.672256644682800220e-01 1.932316847595562104e-01 2.243891361687614383e-01 2.606322091496117155e-01 3.023625059061215703e-01 3.507885961942208697e-01 4.072592959574353744e-01 4.735029620030425379e-01 5.503536364029503192e-01 6.393037272390963421e-01 7.418108553068943900e-01 8.601054480323949702e-01 9.963954751890485850e-01 1.152510470631012307e+00 1.328515395432054547e+00
nan nan nan 9.999999999999997780e-02 9.999999999999997780e-02 1.000000000389721366e-01 1.154474772314270092e-01 1.084243830227834549e-01 1.252304440615884529e-01 1.461356373863570424e-01 1.677291121608218694e-01 1.934601636189007268e-01 2.249168492155103616e-01 2.610469006583430174e-01 3.028618970396529386e-01 3.519802742601144674e-01 4.101370479237286260e-01 4.783302058971951043e-01 5.578145655076290899e-01 6.486922880825299886e-01 7.520227624761718355e-01 8.697916958104897622e-01 1.004332812186783830e+00 1.157017122855782176e+00
nan nan nan nan 9.999999999999997780e-02 1.000000000002784217e-01 1.000000000018895774e-01 1.157768310055328209e-01 1.330860369705245683e-01 1.551272497194159383e-01 1.803205446018446567e-01 2.077809182898359142e-01 2.422771339960471115e-01 2.824418533780411744e-01 3.289579745133307531e-01 3.825525284027787576e-01 4.467703800858410235e-01 5.229050648279124358e-01 6.123948300144442802e-01 7.153872866904414929e-01 8.324285380830006575e-01 9.650575361658290108e-01 1.111419515735714292e+00 1.260877004240889221e+00
nan nan nan nan nan 1.000000000012809531e-01 1.000000000003328227e-01 1.160414125434247046e-01 1.350917728413433272e-01 1.573795741695126482e-01 1.840971412333000101e-01 2.140081647515005292e-01 2.488227853084404861e-01 2.899847277368009513e-01 3.377650959995887048e-01 3.934228784265615397e-01 4.593129260380436341e-01 5.381868713148610928e-01 6.315680315958359659e-01 7.410081096142208112e-01 8.669549920185571912e-01 1.011077068305255455e+00 1.173706557435636011e+00 1.356342155248166481e+00
nan nan nan nan nan nan 1.000000000001654010e-01 1.095507141357007219e-01 1.284584213946277087e-01 1.505316727545317201e-01 1.766118425327404262e-01 2.072812112718661615e-01 2.427556960546836118e-01 2.846066064916153993e-01 3.335362030854108761e-01 3.907763840547789913e-01 4.579562400348929918e-01 5.382085877934265072e-01 6.333445790367758788e-01 7.455978018168191168e-01 8.757983010301809701e-01 1.025816556058945839e+00 1.198133919654780666e+00 1.395550113014784710e+00
nan nan nan nan nan nan nan 1.225097313203330485e-01 1.435049619969525070e-01 1.688642391533546894e-01 1.983910597707131407e-01 2.336517709298134848e-01 2.745594537218981612e-01 3.224662065187139381e-01 3.792211909605990305e-01 4.457830087857309609e-01 5.237792515447489139e-01 6.162772382425810713e-01 7.260876726745858489e-01 8.566500816792649298e-01 1.009563161846005475e+00 1.186493100602318940e+00 1.388478902453040842e+00 1.618934033667053907e+00
nan nan nan nan nan nan nan nan 1.686017534250575656e-01 1.977293665883713691e-01 2.326862597653648335e-01 2.734306131559506303e-01 3.222303175028778943e-01 3.779226140012504898e-01 4.438438576687574466e-01 5.215151510685177572e-01 6.119860518469216748e-01 7.182448201356977924e-01 8.457715465997698301e-01 9.977593666350103030e-01 1.177834174757469654e+00 1.385700801871914134e+00 1.618769771342895680e+00 1.880408097388821975e+00
nan nan nan nan nan nan nan nan nan 1.856424911400144095e-01 2.170550071404778736e-01 2.549225359364667431e-01 2.988298851879854778e-01 3.508892736101715260e-01 4.076620379776699776e-01 4.781039010048714344e-01 5.601398205774136274e-01 6.557127200861602168e-01 7.699025199031671596e-01 9.070091865162711597e-01 1.070038499453581871e+00 1.260542287019521979e+00 1.474306097739915611e+00 1.718274896533757090e+00
