0.3325759490447898	0.17850810874581022	0.5351074609430588	1.6041815891593898	1.1961669427490045	1.0322418789501027	1.0834486268561452	1.0459045750792788	1.1564166867476393	1.1459677013409628	0.8929370203702557	1.087523797941781	0.9263858904794217	0.85618419052089	1.0094998701987374	1.0096174565482159	0.9824106844710659	0.7870340649428696	1.0281426745389544	1.121281034841243	1.0158727116950355	0.9888653720694641	0.9854183680556015	0.9822053444976709
0.3	0.33334429383009934	0.17887681508417758	0.5354485692075946	0.8739064557268627	0.5335851309532312	0.3837966367462201	0.345956928601037	0.8980874408486244	0.9856656643749901	0.9812649443663242	1.0940399577782973	1.006283712936385	0.8469716246325266	0.9854947842743581	0.9701590862806068	0.903687998571024	1.0049803856474637	1.0254431794134822	0.9274972809662322	0.946110227929646	0.7728301798489046	0.9301185258343401	0.9350164582976672
0.3	0.3	0.3333508874169877	0.17896630775444086	0.394521388550353	0.8428826799872795	0.2786863959048203	0.11217687132456901	0.35545547945789663	1.073762470231635	1.2544872845978021	1.0848649276265339	0.9469782628318215	0.914774225034482	1.0094769661743146	0.9354558744114989	0.9361955254249109	1.0549962689973464	1.0687191463914223	0.9675297887147468	0.9419000758859236	0.896463351892431	0.9070359131368132	0.9218921065767947
0.3	0.3	0.3	0.3333742749631145	0.24676366235239056	0.7343238494698265	0.3474839180886679	0.27959836343560546	0.48314861280505234	1.4503663844210901	1.2227099778090764	1.4364736805135983	1.1047349406859495	0.9316293855378581	1.02329618843586	0.947346075311681	0.9213779380622884	1.1953233083559227	1.4768609656702703	1.0408999353833572	0.837476438461713	0.8963551047765533	0.6596403448555853	0.8872247215852053
0.3	0.3	0.3	0.3	0.3334522532471081	0.24865758045070097	0.7415682812139749	0.4036840544751223	0.42279513123254275	1.2566168133484878	0.6540165603371674	1.554006264541401	1.2427179178590535	0.921400180761575	1.0102971305618453	1.2114298498375815	1.0756335903328205	1.2473922768577856	1.645273451259717	1.3814997770825264	1.2857005089536286	1.0602227573163938	1.060624036537662	1.0598134690310852
0.3	0.3	0.3	0.3	0.3	0.33347926400920525	0.38797614209744025	1.1438845468109076	0.6824531484659164	0.7197792622306792	1.4837270742690403	0.9229129027721292	1.3171237677177627	0.9645385699423449	0.9240053236921683	1.253369566584545	1.3550678164721568	1.1827285865856814	1.2490675246832441	2.0632330649111426	1.7040435857147633	1.3023784161390644	1.352915104959623	1.176216218937474
0.3	0.3	0.3	0.3	0.3	0.3	0.3333906686616477	0.39814888401765314	1.0960976810713225	0.9424135883800674	1.0130248556940136	1.4586320715362069	1.4889448979940956	1.14734534558887	0.8920888591428906	1.261780732175381	1.6192610255734634	1.3770420566334955	1.3262190126227607	1.7437332931724263	2.0291807238209	1.4307244295385244	1.4513828913813318	1.3621242095376982
0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3334937323050951	0.8285904305405293	1.8673605401727427	1.2691553944477152	2.4666655700319784	1.2678374095391338	2.009044067442389	1.3646838460735258	1.1865018669106882	1.5513286886498077	1.370650117434534	1.426718669951404	2.338997483136478	2.30317433209117	1.8131471258393639	1.5668282483034295	1.6061891587039088
0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.41022640471812205	1.2297951428373304	2.5404835220976483	2.425934909576614	2.8637229871480137	2.001038448202461	1.8526895926646851	1.344250802199912	1.3434871185600514	1.4429225924869318	1.5469733659604943	1.9137379346833951	2.8300682320088	2.4951365168924866	1.7341375866476212	1.656746791874898
0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.507325898661312	1.5238783717849085	2.8933694465292077	3.032868696282094	2.6746587341091708	2.329049748133993	1.9985786819983458	1.3947185310551606	1.6293837022248847	1.5795444157493466	1.5377906025188166	2.629381321068659	3.4219565963709706	2.2430279065335803	1.5000212537231474
0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.6186829316499594	1.8530671800226999	2.104736001590608	3.0602296139731284	1.9355547059501719	2.4243865819828883	1.6235194315294543	1.3291429597952034	1.9399357818512482	1.7706678339218298	1.7197966724843512	3.2826806311058054	2.49376870963373	1.5828962124208386
0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.6187553638000849	1.5175044838055272	2.1895905418205435	3.116937868589081	2.0345854364309006	2.340353176103564	1.442430050114951	2.276846286051266	1.9094923773163763	1.684580247294935	2.39018562730781	2.6825052863105574	2.4393761775632354
0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.5110371927407804	1.5199537956324105	2.332008011423053	2.354989956087921	1.9161636563658473	2.342668766474893	1.7090522219510016	2.1347333315536225	2.171786983555779	2.103520549491925	3.006093813565179	3.255883887589959
0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.5152077703431208	1.543476232026458	1.9889303419639606	2.1206106958457105	2.110079848543964	2.0249974635477614	1.9636421477202646	2.297800471508994	2.3834928977848406	2.6416036962649487	3.429991401321447
0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.5152945813339873	1.4793720417300997	2.4035862656333076	1.8870874589962063	1.4450001178179723	1.6281456110232535	2.128002495249836	2.076092481218663	1.9961360796783454	3.3336693930111383
