8.877938620276667470e-01 7.666828278295688692e-01 6.860857088765582867e-01 7.431793274287806783e-01 8.564085522072689693e-01 9.880079482754057230e-01 9.456476263302017182e-01 1.001560067236109131e+00 1.149416990063841570e+00 1.260574163485217447e+00 1.125198003713280492e+00 1.251080235892968240e+00 1.313417477645191678e+00 1.227661024405687140e+00 1.220767479506513986e+00 1.249355944862796441e+00 1.177578111724809418e+00 1.158228265491228814e+00 1.148857721028203382e+00 1.165325966259377122e+00 1.106980288689768610e+00 1.246585846944241904e+00 1.300484074110205501e+00 1.180665664907635914e+00
nan 6.852542754254461466e-01 5.867584358267393663e-01 6.377501752129614010e-01 7.424736241728410180e-01 8.642271956882831008e-01 8.215219150945306525e-01 8.689310237130786208e-01 1.013645934083559297e+00 1.176276575087666920e+00 1.195962298505548471e+00 1.167803081944663202e+00 1.228024865236296392e+00 1.162105384907745176e+00 1.043013883723713064e+00 1.119592710300905569e+00 1.122909076698126007e+00 1.143150197689432712e+00 1.162905659577713635e+00 1.143946245007973594e+00 1.146979439237620912e+00 1.218746649521887271e+00 1.239504296713723086e+00 1.114498185478732140e+00
nan nan 5.058049833692815911e-01 5.891878209805759825e-01 6.905597507766451093e-01 8.086049996624397052e-01 9.420567828343603400e-01 8.594679636876371154e-01 1.004153169290167291e+00 1.172365000738036844e+00 1.035489444047162699e+00 1.017941055839129305e+00 1.165304639150508859e+00 1.027775998074784702e+00 1.101009481310136984e+00 9.792417198645765319e-01 1.110913573028000645e+00 1.139947609541865692e+00 1.157313997683273143e+00 1.232784085529689211e+00 1.194812405103370612e+00 1.144542770681831190e+00 1.184080186928422762e+00 1.241641870556145832e+00
nan nan nan 5.309658592482603412e-01 6.166132766126429798e-01 7.203667921625759307e-01 8.384438848324881066e-01 7.650215048335006207e-01 8.883520419962199766e-01 1.039273330657925598e+00 1.192902299129386723e+00 1.068632211675259125e+00 1.233645874326828817e+00 1.165385240474589690e+00 1.019765851501501785e+00 1.062175470689627144e+00 9.766106673451709907e-01 1.140634585187175976e+00 1.305527300510742172e+00 1.404308952761341267e+00 1.345393193607001159e+00 1.278312130487975207e+00 1.223027247989706190e+00 1.257699270319084572e+00
nan nan nan nan 5.542293238551886381e-01 6.443489834734664745e-01 7.516483680602213946e-01 8.734725822205292589e-01 8.479296362752629657e-01 9.895999686526378847e-01 1.151139675779060845e+00 9.936354716131389209e-01 1.152721616532217386e+00 1.322975081953766008e+00 1.171324526973670288e+00 1.130206993761516454e+00 1.115205989967988920e+00 1.118278924611371128e+00 1.290749921958564972e+00 1.483705568281080023e+00 1.435192999435372485e+00 1.262256280650496443e+00 1.248814949223111981e+00 1.194599608548926994e+00
nan nan nan nan nan 5.586282772309326683e-01 6.487896707935404406e-01 7.560617293335299971e-01 8.452182677427956259e-01 9.801420476276406779e-01 1.145332240744520114e+00 1.058247502373066862e+00 1.018660321594655915e+00 1.165705820504625123e+00 1.095186110977207861e+00 1.103671217629082602e+00 1.070975306176067399e+00 1.114412535843256169e+00 1.286243613974521693e+00 1.489190089764229619e+00 1.517527868575175631e+00 1.325539061480487391e+00 1.426255129761506701e+00 1.348658171160332486e+00
nan nan nan nan nan nan 5.561913942138224654e-01 6.469270193571891037e-01 7.388021579500058111e-01 8.564227424139058131e-01 9.982455863208988811e-01 1.164679124549666600e+00 1.137650830034879768e+00 1.191904813553532616e+00 1.241411438829891356e+00 1.086959532777327375e+00 9.431881915974075214e-01 1.018794636558800093e+00 1.175602009792747094e+00 1.365477528126752826e+00 1.581206649060340030e+00 1.404488856331635116e+00 1.360808625109631631e+00 1.321232040168133448e+00
nan nan nan nan nan nan nan 6.148276167766563161e-01 7.200725562073625463e-01 8.464607860934071359e-01 9.910844046843382271e-01 1.161786343478867334e+00 1.102019776508433857e+00 1.031083047685384724e+00 1.101163613986734457e+00 1.108402653140577065e+00 9.734742858694623857e-01 9.081304130923689710e-01 1.046343899333124661e+00 1.216670520529160360e+00 1.412939524497099253e+00 1.610252996159131644e+00 1.423179734601549118e+00 1.279106370878180243e+00
nan nan nan nan nan nan nan nan 6.678890304067049977e-01 7.792998004767058839e-01 9.105699117113125185e-01 1.055743775053369138e+00 1.237335872352971045e+00 1.161195053111064190e+00 1.134622672598267545e+00 1.274614532646313858e+00 1.118053588982931501e+00 9.485777104296099216e-01 1.064971576852668633e+00 1.140299505640737454e+00 1.322866655694735272e+00 1.535271037863296772e+00 1.351636786648573008e+00 1.189773876112356188e+00
nan nan nan nan nan nan nan nan nan 6.818101349717872184e-01 7.941282724611425925e-01 9.285685175750048037e-01 1.081316267487872462e+00 1.264005476435737130e+00 1.087625284668288561e+00 1.157268133714970837e+00 1.170713102058905886e+00 1.015675162912610396e+00 1.024116431202076960e+00 1.066245660984444399e+00 1.234387997315849805e+00 1.436723964106761731e+00 1.551269138446192741e+00 1.356341093066486092e+00
