9.999999999999997780e-02 9.999999999999997780e-02 1.000000000311108694e-01 1.271465174059976944e-01 1.919672814605960509e-01 2.933348826829819123e-01 3.741440476367851042e-01 5.495884773414499991e-01 8.624424359658863226e-01 7.327003868573819245e-01 5.660439681113426102e-01 8.310607503972705645e-01 8.518757688550039342e-01 5.768692825410070002e-01 7.391555999685964773e-01 1.105765532194230349e+00 9.805830040700523886e-01 1.286505506881532757e+00 1.528170055037510799e+00 1.494726382323686042e+00 2.314607142247508520e+00 2.387103191975465499e+00 2.290750194682944940e+00 1.891238249571254304e+00
nan 9.999999999999997780e-02 9.999999999999997780e-02 1.000000559078110252e-01 1.497862804175623674e-01 2.330484536735503154e-01 2.488867718875219515e-01 3.467880582905017439e-01 5.509384538606175719e-01 8.617491775514897201e-01 8.428647262857368316e-01 8.036678589185152211e-01 1.127955082766421757e+00 7.565504256136120764e-01 5.773447072496119548e-01 8.620237009709444953e-01 6.430900181992645903e-01 9.805822248442014333e-01 1.354934010019735346e+00 1.990444242933738561e+00 2.116268761133674570e+00 2.583549444368066883e+00 2.352401420323052772e+00 1.803674517973208768e+00
nan nan 9.999999999999997780e-02 9.999999999999997780e-02 1.073613204617983596e-01 1.665531808979295869e-01 2.580948752924968614e-01 2.234744837291188224e-01 3.555198248954593021e-01 5.430199043241635826e-01 5.417438926269654287e-01 5.253086815304836010e-01 7.569975308236479572e-01 5.004961829257216221e-01 3.843901333216960259e-01 5.679868978200562912e-01 8.641830160019451368e-01 1.292068672985432709e+00 1.946289342662087751e+00 2.921001253956613031e+00 3.131799930627638506e+00 2.900822395477783200e+00 3.141677855147570586e+00 2.535708098309696901e+00
nan nan nan 9.999999999999997780e-02 9.999999999999997780e-02 1.119819354189498517e-01 1.726517803362409564e-01 1.485777092465597748e-01 2.247178524907355035e-01 3.504891555033443629e-01 3.516592649612900745e-01 3.449260247067486018e-01 5.267811104831262581e-01 3.513404239235543569e-01 4.897710202270454394e-01 7.470734605931194094e-01 1.159915224462453764e+00 1.809764248529661224e+00 2.835105128558883081e+00 4.391877053585925061e+00 4.700895791810042468e+00 3.327860521271241989e+00 3.257510636233050594e+00 2.680460842726086756e+00
nan nan nan nan 9.999999999999997780e-02 9.999999999999997780e-02 1.130657461292613464e-01 1.728841457387048086e-01 1.466004663646255368e-01 2.281100993719661352e-01 2.305349451521924165e-01 2.272258112935020558e-01 3.483157718304336070e-01 5.271706986281102791e-01 7.402824466524290381e-01 5.330594926147614876e-01 8.247567065385398299e-01 1.295529977913373987e+00 2.047192709884114503e+00 3.215984208141871026e+00 4.945534184556352741e+00 5.163587425593754610e+00 4.990340299103964483e+00 3.258069593154739874e+00
nan nan nan nan nan 9.999999999999997780e-02 9.999999999999997780e-02 1.161136401332173440e-01 1.023132136745444898e-01 1.479181717998087064e-01 2.297066780406912256e-01 3.482233806813882504e-01 3.084213675510748542e-01 3.543381831378894509e-01 4.837369397719913922e-01 4.048079477474991750e-01 6.149864980265290493e-01 9.641315381021103859e-01 1.525628153717228042e+00 2.428372012900722243e+00 3.850607702939221166e+00 6.098911637026036558e+00 7.801673650287604289e+00 5.043502240795480596e+00
nan nan nan nan nan nan 9.999999999999997780e-02 1.000000000039386050e-01 1.548256243217568384e-01 1.497196546442834952e-01 2.285431610018359150e-01 3.550231492572822889e-01 4.647565836916923709e-01 5.259114011936277810e-01 3.856534897840483422e-01 5.676859123226701831e-01 8.283391580564797296e-01 1.308584589441229795e+00 2.086760002349243859e+00 3.349947171901922705e+00 5.353629627541632630e+00 8.479596821743538015e+00 1.240317778888952738e+01 7.932270948870796090e+00
nan nan nan nan nan nan nan 9.999999999999997780e-02 1.370021330106626634e-01 2.157203359729679137e-01 1.946327402770829940e-01 3.059555946183304398e-01 3.103167042962825528e-01 3.412774871868161641e-01 4.097517225107568661e-01 6.165995196746153484e-01 6.407440152849753767e-01 9.954859668541288231e-01 1.577550912462295063e+00 2.532856461506889367e+00 4.077250901810703709e+00 6.560274047217021121e+00 1.048468837053466629e+01 1.268691522934011928e+01
nan nan nan nan nan nan nan nan 1.000000000000001998e-01 1.518117067205287940e-01 2.369695363617158046e-01 2.839206903736953835e-01 4.484252979045045828e-01 3.988738399017434100e-01 6.047307519397838727e-01 9.368561978784369915e-01 9.916670943001496541e-01 6.534381369083833713e-01 1.029716241971843527e+00 1.642118043868357358e+00 2.643165161839794219e+00 4.251215973097574263e+00 6.832808708667792885e+00 1.091953904186337532e+01
nan nan nan nan nan nan nan nan nan 1.820440688466756773e-01 2.829371800710430707e-01 4.471998518353005325e-01 2.893132615461787571e-01 4.537640697533490419e-01 5.397249939542855257e-01 8.506257591842886212e-01 6.841072269832987329e-01 4.475652580643573186e-01 6.814791815201796110e-01 1.074194725002154627e+00 1.709878890052090483e+00 2.741082415839365627e+00 4.373235523169237915e+00 6.968282324225153701e+00
