2.077907109457036716e-01 2.592503654818633096e-01 3.237384916468563079e-01 4.043829156286317117e-01 5.050708502778181730e-01 6.307752897530641834e-01 7.874528395902796740e-01 9.828710750308736754e-01 1.226878692926077097e+00 9.853913020977963511e-01 8.517993817300030246e-01 1.061459513742258221e+00 1.321724294474299288e+00 1.061087386975276825e+00 1.092141661048855461e+00 1.242059088610345974e+00 1.270761451210549620e+00 1.525843043796351495e+00 1.698396439803463664e+00 1.581606319937204574e+00 1.962654732399475410e+00 2.081293261442564546e+00 2.468580418802065246e+00 1.986845057744407672e+00
nan 2.412017833873268957e-01 3.012047399887399779e-01 3.762935544480173755e-01 4.700343833407133465e-01 5.870267801758451975e-01 7.319060608524808886e-01 7.870568460937493738e-01 9.833686220521745680e-01 1.227623307592712543e+00 1.061959486134687491e+00 1.034139597709626379e+00 1.289864960889863355e+00 1.108830313290749547e+00 1.017921788550490092e+00 1.268042382823455494e+00 1.128258217380131878e+00 1.404992206187269499e+00 1.531001120066875831e+00 1.682304959234858455e+00 1.825693586020911585e+00 2.091639117272752646e+00 2.306504208557708324e+00 2.196231332743663778e+00
nan nan 3.751450801786623268e-01 4.688051008641996864e-01 5.858889356639184198e-01 7.317649051809492766e-01 9.138242438589655459e-01 7.314667848616308587e-01 8.039938953060493665e-01 1.004168334498126036e+00 8.508879589953438627e-01 8.284624372709344930e-01 1.031541190615360204e+00 8.893289463406516271e-01 8.162267045124979026e-01 1.018397954544971284e+00 1.271120881169644612e+00 1.583915231692973435e+00 1.834647276487175738e+00 1.468835695026576182e+00 1.654804481446265907e+00 1.717321291785179227e+00 1.883154358542987517e+00 1.906855144790404744e+00
nan nan nan 3.755347779938681407e-01 4.690009610858486555e-01 5.860145026737583196e-01 7.320267696778010036e-01 6.681534801472822638e-01 8.224567111768644745e-01 1.027756098566468435e+00 8.231446674539538710e-01 8.378945069353053166e-01 1.045712443480756981e+00 8.384263407543387503e-01 8.878645470115814620e-01 1.026021389918178262e+00 1.279635066566279455e+00 1.597028123257761667e+00 1.993563779793212198e+00 1.834461867815603053e+00 1.864950677675076385e+00 1.491554948303814854e+00 1.623549640342850875e+00 1.924600929734783694e+00
nan nan nan nan 4.273810436734942764e-01 5.342902819674973935e-01 6.674927871026415938e-01 8.342144483060397464e-01 9.387198821925580861e-01 1.172639862168149971e+00 9.799124147431775844e-01 8.772371814442166960e-01 8.985755855227387512e-01 8.882211756401584557e-01 1.107350810557840681e+00 8.850967367327108315e-01 1.026078170755671870e+00 1.280646697307548987e+00 1.599481374737954376e+00 1.997290255288730609e+00 1.773275595627583190e+00 1.860582421925746299e+00 2.023819773280363332e+00 1.929178031138775395e+00
nan nan nan nan nan 4.695974605547145186e-01 5.865368490482304464e-01 7.328547865721842802e-01 7.840553977102865391e-01 9.794338561914429642e-01 1.224008964216140694e+00 1.095118486147505621e+00 1.120038091056029472e+00 9.777552392281573246e-01 8.878239464434064532e-01 1.093885944497063001e+00 8.764144918047916955e-01 1.047454703827258360e+00 1.303220659889120281e+00 1.627816578175709239e+00 1.421150674154853633e+00 1.772707483367088166e+00 2.050644754937006820e+00 2.407368568988341728e+00
nan nan nan nan nan nan 4.694749946370125882e-01 5.864618633587176388e-01 6.279123425668068359e-01 7.841511056841788951e-01 9.796800831507940233e-01 1.224069318743179480e+00 1.396862852185553283e+00 1.220161270510264906e+00 9.776567220275295123e-01 9.992379909369336621e-01 9.294680094867150411e-01 1.160399021423555332e+00 1.044136856577368544e+00 1.304011293495856982e+00 1.137619583284675606e+00 1.421353117014863887e+00 1.644245614561602231e+00 2.050517529894299695e+00
nan nan nan nan nan nan nan 5.602150948583536350e-01 7.001029327205908759e-01 8.748829532222680561e-01 7.855227589611107897e-01 9.817165156582582375e-01 1.119306435752377205e+00 9.773938206342888124e-01 8.199154298280967312e-01 1.022094451069377463e+00 9.583233820710165274e-01 1.195292368783080317e+00 1.052389563687868179e+00 1.314362956563021267e+00 1.421382800696407323e+00 1.645023235573444875e+00 1.317502975027448731e+00 1.644306164113697122e+00
nan nan nan nan nan nan nan nan 5.604023123661080463e-01 7.001150158586298966e-01 7.749284681937335106e-01 9.679001088900439642e-01 1.209821280960330370e+00 1.008209891300159811e+00 1.022444548032632738e+00 1.275463500488049462e+00 1.194894325437780402e+00 1.003707836662000030e+00 1.251975466043322882e+00 1.563049604330660980e+00 1.602945996276931240e+00 1.318666166899240100e+00 1.055998182686524345e+00 1.317715365546211270e+00
nan nan nan nan nan nan nan nan nan 6.295481925598463979e-01 7.865567122223992014e-01 9.829881502163576590e-01 1.007146390798260960e+00 1.258498774390874875e+00 1.029358776163911138e+00 1.285557630632433224e+00 1.032192432437915475e+00 9.389750554177037634e-01 1.007687155514783939e+00 1.257215238347462183e+00 1.282959287112563018e+00 1.602880171947647536e+00 1.318436995230478193e+00 1.645226209652233873e+00
nan nan nan nan nan nan nan nan nan nan 6.298087883535480325e-01 7.864010907812964968e-01 9.488756329830979608e-01 1.185004048149109313e+00 1.286014824859605721e+00 1.227469732763625920e+00 9.988971511900003319e-01 1.173299990967301198e+00 9.429665772305210192e-01 1.176485572564987869e+00 1.027150956320959541e+00 1.283102270808630152e+00 1.603098267237078378e+00 2.002432354069617393e+00
nan nan nan nan nan nan nan nan nan nan nan 6.307199298286186862e-01 7.880087489513393217e-01 9.846699991492665616e-01 1.230273226832865330e+00 9.953103767220948805e-01 1.242689076146112903e+00 1.009977603753198228e+00 1.176848515195064948e+00 9.426923634460694368e-01 9.833328251987721869e-01 1.228431625991023068e+00 1.535079360384833169e+00 1.917889291495284088e+00
nan nan nan nan nan nan nan nan nan nan nan nan 6.319855841979399314e-01 7.896796323639526660e-01 9.866315769621815113e-01 1.232532962654643960e+00 1.009113171907014106e+00 1.260345398318193588e+00 1.174033736117330307e+00 9.413346653001645192e-01 7.882620259495870529e-01 9.834010661150235366e-01 1.228745770504706236e+00 1.535409650553033245e+00
nan nan nan nan nan nan nan nan nan nan nan nan nan 6.322415703712503943e-01 7.899095887038783959e-01 9.868112641678153940e-01 1.232307616908792536e+00 1.009800273747962329e+00 1.258505612240065741e+00 1.094384932413166922e+00 8.767990309447616371e-01 1.020593170831508800e+00 1.274065458442095178e+00 1.591890782364416168e+00
