	2.09949e+81	-3.83969e+79	6.88347e+79	-2.60039e+79	-1.0181e+79	-6.31669e+77	-4.25548e+79	-5.54164e+78	-2.38731e+80	1.78535e+80	9.64859e+78	1.4973e+81	6.65374e+79	4.09052e+79	-6.14083e+78	-2.8543e+78	-5.66251e+78	4.05505e+78	-1.84328e+78	-4.93686e+79	3.96027e+79	-2.15067e+80	-4.13053e+80	-2.79854e+81	-4.56737e+78	-1.3088e+79	4.51807e+78	-7.51196e+78	-5.59377e+78	2.05656e+79	-1.09511e+79	-8.83738e+78	-4.27405e+79	-1.17404e+79	-1.36756e+80	2.79128e+81	-5.99925e+78	-1.14918e+79	-1.95767e+78	-2.55723e+78	3.24026e+78	-4.00001e+77	-1.73625e+78	-9.90558e+78	1.79053e+79	-2.97448e+79	3.07225e+79	-1.59152e+81	-7.87118e+78	-1.12035e+79	-1.05515e+79	2.19466e+78	5.81162e+78	5.9093e+78	-3.56192e+78	1.29527e+79	-2.08077e+79	2.88307e+79	-9.15354e+79	1.37396e+80	-3.79673e+78	-7.23973e+78	-4.22022e+78	-1.04667e+78	3.58446e+78	1.15365e+79	-7.41862e+77	-1.46272e+79	3.53239e+79	-6.91329e+79	-1.22282e+80	6.46662e+80	-3.91507e+78	-5.77405e+78	-4.5336e+78	-1.91894e+78	6.8329e+78	-2.8721e+78	-1.66825e+78	4.6458e+78	-4.67198e+79	3.161e+79	2.26182e+80	-8.97537e+80	-5.54048e+78	-2.69802e+78	-4.11715e+78	2.65021e+78	7.29574e+78	1.15967e+79	1.22133e+79	4.04988e+78	3.83998e+79	1.83172e+78	-1.72091e+80	6.46298e+80	-3.10265e+79	-4.12032e+78	-1.4425e+78	-1.98318e+78	6.36817e+78	-1.10601e+77	9.37566e+78	-5.70693e+78	-4.01934e+79	-1.17542e+79	2.41162e+80	4.37357e+79	-0	-3.20322e+78	1.58299e+78	1.31589e+77	6.53789e+78	-9.50859e+76	2.31378e+79	8.50315e+78	-4.93581e+78	5.50267e+79	-1.67871e+79	-3.02167e+80	-0	-0	-6.08871e+78	1.8906e+79	-6.65656e+78	1.42525e+79	-6.87025e+78	-2.42336e+79	-2.42361e+79	-7.46316e+78	-1.64208e+79	1.32507e+81	-0	-0	-0	-0	4.09756e+79	-1.03136e+78	-6.83869e+79	1.41552e+79	-2.28143e+79	-1.82884e+80	3.21041e+80	-1.43306e+81	-0	-0	-0	-0	-0	-8.07953e+81	5.02182e+80	5.95706e+80	7.76998e+80	1.62438e+81	-1.6224e+81	1.04893e+81	
	-3.83969e+79	3.62862e+81	-2.73727e+80	1.86057e+80	-7.42714e+79	2.64276e+79	3.05567e+79	1.80702e+79	-3.69983e+80	6.13128e+80	2.31121e+80	1.14793e+81	3.98006e+79	-6.44621e+79	7.03489e+79	-7.50908e+78	-1.35072e+79	8.82493e+78	-3.27273e+79	-1.12554e+80	1.38527e+80	-3.75106e+80	-4.58948e+80	-2.42479e+81	-1.02901e+79	9.56588e+78	4.25887e+78	-9.29131e+78	1.8959e+78	7.63938e+78	-3.28058e+78	4.38884e+78	-6.24853e+79	5.90875e+79	-2.28214e+79	3.26006e+81	-3.95735e+78	-1.6565e+79	4.22849e+78	-4.72832e+78	1.68832e+78	-1.47149e+79	1.62558e+79	4.80627e+78	1.02906e+80	1.94105e+79	3.00266e+79	-2.24215e+81	-3.33472e+78	-9.97519e+78	-9.1536e+78	3.11217e+78	3.46006e+77	1.69851e+79	9.8168e+78	4.36879e+79	-7.0146e+79	-6.33628e+79	-6.28093e+79	3.51629e+80	-2.01411e+78	-7.5847e+78	-5.40182e+78	-2.42281e+78	-3.25265e+78	1.92582e+79	7.73476e+78	-2.44776e+79	4.38974e+79	1.60464e+77	-7.52354e+79	9.12843e+80	-3.30179e+78	-4.87199e+78	-7.66932e+78	1.58787e+78	3.74512e+78	-5.41906e+78	-6.65268e+78	3.39599e+79	-4.44608e+79	-1.14087e+79	2.34053e+80	-1.25104e+81	-4.05587e+78	-3.71555e+78	-6.60586e+78	2.50461e+78	8.2355e+78	2.07444e+79	2.07939e+79	-1.94799e+79	2.04798e+79	-1.47502e+78	-1.85425e+80	9.82199e+80	-5.43987e+79	-2.03674e+78	-2.47639e+78	-3.34988e+78	1.59892e+79	-1.89655e+78	6.90349e+78	4.52545e+79	-2.40066e+79	-8.32019e+78	1.09893e+80	1.98816e+80	-0	-1.51912e+79	8.15837e+77	-8.50102e+78	1.35045e+79	-2.82543e+79	4.67726e+79	-2.78241e+79	-2.36068e+79	1.85324e+79	1.38894e+79	-4.09496e+80	-0	-0	3.94485e+78	9.14951e+78	-2.25506e+79	2.83857e+79	1.15621e+79	-5.85099e+79	-9.03559e+79	-4.62882e+79	-4.16721e+80	1.6475e+81	-0	-0	-0	-0	1.03152e+80	8.76199e+78	-1.52914e+80	3.6239e+79	2.45774e+79	-3.96086e+80	3.5357e+80	-2.01706e+81	-0	-0	-0	-0	-0	-1.69266e+82	1.05581e+81	2.6068e+80	2.88697e+80	2.07879e+81	-3.02384e+81	5.59305e+80	
	6.88347e+79	-2.73727e+80	2.6977e+81	-2.25768e+80	3.11266e+80	-2.08046e+80	5.30928e+79	-3.01302e+79	-1.65408e+80	3.65856e+80	-3.94736e+80	1.56335e+80	9.8633e+78	6.32092e+79	-4.082e+79	1.12719e+80	3.05784e+79	-2.68162e+79	5.43994e+79	-9.60163e+79	-6.81955e+79	-4.24364e+80	-4.05449e+80	-8.61455e+80	-1.04491e+79	-1.20495e+79	3.63923e+79	-5.75477e+78	-9.43303e+78	1.86083e+79	-2.71997e+79	1.0649e+79	1.19311e+80	-1.31618e+79	2.49033e+78	1.33423e+80	-5.33793e+78	-1.76687e+79	-8.84542e+78	-1.0493e+79	7.66607e+77	-5.20439e+78	-1.48933e+78	-2.54491e+79	-5.48664e+79	-3.06016e+79	-1.47521e+80	-2.96327e+80	-8.64817e+78	-9.99548e+78	-1.4141e+79	1.07789e+77	-1.27577e+79	1.53011e+79	-2.18108e+78	9.68346e+78	3.35371e+79	6.73025e+79	2.40924e+80	2.64579e+80	9.75088e+76	-5.20426e+78	-6.12306e+78	-1.00743e+79	3.49953e+78	1.79952e+78	4.05405e+79	-2.35355e+79	-1.62382e+80	-1.30938e+80	-2.40689e+80	-3.65706e+80	-3.36186e+78	-5.62146e+78	-8.50069e+78	-2.27232e+77	6.09956e+77	8.80694e+78	-2.25257e+79	-1.36366e+79	1.3865e+80	5.95031e+79	8.1136e+79	5.37055e+80	-1.50721e+78	-1.95039e+78	-7.0966e+78	-4.44355e+77	1.23733e+79	1.91317e+79	1.16761e+79	4.70721e+78	-3.08275e+79	-7.80628e+79	-1.07079e+80	-3.04225e+80	-2.36517e+79	-3.58162e+78	-2.32673e+78	-8.40315e+77	1.69262e+78	-4.74955e+78	1.49161e+79	-8.64911e+78	2.11459e+79	3.51486e+79	-9.81563e+79	8.84232e+79	-0	-1.95457e+78	1.39234e+78	-6.63899e+78	-5.84829e+78	3.44556e+78	4.17071e+79	3.24336e+77	3.58287e+79	3.90383e+79	2.59767e+80	1.67406e+79	-0	-0	-1.54061e+79	1.68098e+79	4.12772e+78	-1.44316e+79	3.60034e+79	-1.85631e+79	-1.81839e+79	1.76117e+80	-3.09215e+80	1.21665e+81	-0	-0	-0	-0	3.65892e+79	-4.57714e+79	-1.94212e+79	1.34435e+79	-4.58728e+78	-2.89346e+80	5.89098e+80	-9.3817e+80	-0	-0	-0	-0	-0	-1.69699e+82	1.31963e+81	9.16999e+80	1.3039e+81	2.5431e+81	-2.35392e+81	5.7665e+81	
	-2.60039e+79	1.86057e+80	-2.25768e+80	3.23294e+81	-5.87096e+80	1.285e+81	-3.65211e+80	5.07526e+80	-4.82819e+80	1.27926e+81	-3.36168e+80	2.58812e+81	-4.12295e+79	-1.56102e+79	1.0743e+80	-6.1183e+79	1.71519e+80	3.43752e+79	-2.40493e+79	-3.92996e+79	1.88248e+80	-5.9022e+80	-1.87117e+80	-1.99002e+81	-9.69214e+78	-2.19125e+78	-1.38899e+79	1.27273e+79	1.84963e+79	-3.64401e+79	2.43268e+79	1.34037e+79	-3.36663e+78	1.21551e+80	-1.65792e+80	1.60146e+81	-6.78242e+78	-7.74652e+78	9.50651e+77	-7.95787e+78	-7.24989e+78	-2.13281e+79	1.45266e+79	1.24563e+79	1.08695e+80	-1.72389e+80	-2.92613e+80	-6.04651e+80	1.11649e+78	-1.7823e+78	-1.27231e+79	-1.11366e+78	-5.40965e+78	-8.49856e+78	2.48454e+79	6.11051e+79	-2.65018e+79	2.01068e+79	2.43308e+80	5.17711e+80	-4.19923e+78	-1.06083e+78	-2.19178e+78	-1.07528e+79	-1.91791e+79	2.01921e+79	9.87991e+78	-6.30254e+79	9.91275e+78	-1.46589e+80	-2.79182e+80	-6.34435e+80	1.89262e+78	2.00954e+78	-7.64987e+78	4.45345e+78	-1.29227e+78	-2.63361e+79	-3.77204e+78	2.46168e+79	1.39769e+79	7.9632e+79	4.42366e+80	3.06371e+80	-6.06534e+78	4.66483e+78	-1.17628e+79	-6.1927e+78	-1.45966e+79	2.04035e+78	-5.24642e+78	-3.14814e+79	4.04012e+79	-5.25441e+79	-5.55553e+80	-9.41478e+79	-2.3363e+79	-1.76051e+78	-2.38677e+78	-1.30244e+79	-1.39845e+77	1.25633e+78	-2.11141e+79	4.34303e+79	-3.28028e+78	1.59089e+80	3.05046e+80	6.76848e+80	-0	-2.80079e+79	-8.999e+78	-2.72097e+79	-1.42216e+79	-3.87304e+79	-1.97164e+77	-6.43326e+79	-1.31119e+80	3.61198e+79	-4.38687e+80	-9.22919e+80	-0	-0	-5.92907e+78	3.08741e+79	-2.90313e+79	4.71814e+79	-9.38402e+78	3.40349e+79	1.4373e+80	-1.51015e+80	-1.65934e+80	2.04988e+81	-0	-0	-0	-0	-4.85155e+79	1.68559e+80	-1.91034e+80	1.23877e+80	1.61607e+80	-3.2763e+80	2.98178e+80	-2.19104e+81	-0	-0	-0	-0	-0	-1.1475e+82	1.76946e+80	1.8644e+81	-1.13467e+81	5.02495e+81	-3.23544e+81	6.60176e+81	
	-1.0181e+79	-7.42714e+79	3.11266e+80	-5.87096e+80	6.43595e+81	-5.28552e+81	2.90554e+81	-1.38366e+81	1.01175e+80	1.0102e+81	-3.54438e+80	1.01955e+81	4.78243e+79	7.66201e+78	-2.62849e+79	2.71625e+80	-3.97028e+80	7.08164e+80	-2.13726e+80	3.71985e+80	-1.12647e+80	-6.87333e+80	2.50574e+80	-1.22633e+81	1.22832e+79	3.70019e+78	2.59926e+79	-4.12329e+79	8.04996e+79	-2.79258e+79	-2.31083e+79	-4.68719e+78	4.93726e+79	2.1671e+80	-1.15875e+80	1.15032e+81	7.62316e+77	-9.22244e+77	4.03714e+78	-1.36466e+79	-3.7586e+79	-4.55471e+79	-6.82596e+78	-4.68382e+79	-1.91481e+79	-1.36565e+80	5.05117e+79	-1.93771e+80	5.1364e+78	2.90206e+78	-9.81779e+78	-9.3105e+78	-2.80089e+79	-5.526e+78	3.89672e+78	3.40237e+79	1.40727e+79	1.08965e+80	-5.81129e+79	1.34185e+80	1.12569e+78	8.48737e+76	-2.92908e+78	-1.2825e+79	-1.8022e+79	-1.42284e+79	1.91608e+79	-8.83066e+79	-8.25434e+79	-1.91331e+80	-2.50707e+80	2.67692e+80	6.48823e+78	1.30523e+78	-7.74416e+78	-6.09417e+78	-1.62746e+79	-1.74433e+79	-2.92518e+79	3.4336e+78	7.32813e+79	1.09671e+80	7.10891e+79	-5.49277e+80	4.16062e+78	8.01996e+78	-3.80848e+78	-2.0029e+79	2.12892e+78	-2.41085e+79	7.55909e+78	-2.39957e+79	-8.63059e+78	-2.61997e+79	-1.0369e+80	6.32221e+80	-2.89435e+79	8.18415e+78	-6.10747e+78	-2.43956e+79	-1.11031e+79	-2.4919e+79	1.00579e+79	1.45057e+79	6.94516e+78	1.09333e+80	-1.59425e+80	-8.307e+80	-0	-1.55059e+79	3.34795e+78	-5.1496e+78	-1.71988e+79	9.38031e+78	4.73986e+79	-4.51232e+79	7.09324e+79	5.04692e+79	3.64374e+80	6.00043e+80	-0	-0	-3.7838e+79	2.16759e+79	-3.07121e+79	8.86056e+79	-3.44213e+79	7.86402e+79	1.44384e+80	1.23765e+80	-3.52639e+80	-4.15518e+79	-0	-0	-0	-0	-2.34777e+79	1.39602e+80	-8.36469e+79	1.32034e+80	-5.74201e+78	-5.07474e+80	6.31635e+80	9.65329e+80	-0	-0	-0	-0	-0	1.03437e+82	-3.59614e+81	3.85472e+81	-6.77287e+80	5.24333e+81	-4.35015e+79	-1.71066e+81	
	-6.31669e+77	2.64276e+79	-2.08046e+80	1.285e+81	-5.28552e+81	3.63955e+82	-1.668e+82	1.01835e+82	-3.06625e+81	3.87155e+81	-2.27569e+81	6.80634e+81	-1.4667e+80	-8.23255e+78	-9.47429e+78	-2.63288e+80	1.17535e+81	-2.98492e+81	2.59747e+81	-1.58059e+81	1.04007e+81	-1.40577e+81	-1.42765e+81	-5.90531e+81	-3.09503e+79	3.31617e+79	-3.81901e+79	6.45179e+79	-2.93179e+80	5.06774e+80	-3.76729e+80	2.04557e+80	8.47727e+79	1.90241e+80	8.01202e+80	4.18925e+81	-1.43971e+79	-1.08041e+78	-1.11599e+79	1.06135e+78	6.51344e+79	-1.2866e+80	5.82293e+79	-3.70429e+79	2.82592e+80	8.19516e+79	-4.8014e+80	-3.31654e+81	-1.61418e+79	-1.12008e+79	4.36142e+79	-3.17528e+79	-8.03693e+79	1.00037e+80	-8.41634e+79	-1.06049e+80	-1.21993e+80	1.28014e+80	-3.66216e+80	2.58024e+81	1.03264e+79	1.27012e+79	-2.18465e+79	1.12032e+79	-5.35518e+79	4.07384e+79	-1.17457e+80	1.76747e+80	-3.26549e+80	3.48294e+80	1.18784e+81	3.12424e+81	-7.90508e+78	1.77862e+79	1.18752e+79	2.34082e+79	-2.06403e+79	-7.937e+79	3.4201e+79	-6.51804e+79	2.46649e+80	-1.8189e+80	-6.36907e+80	-3.72891e+81	1.55443e+79	9.70953e+78	1.62359e+79	7.02369e+78	-7.96874e+79	4.01645e+79	-6.00889e+79	-1.06038e+80	-1.44591e+80	-1.87316e+80	1.48692e+80	1.93683e+81	3.59753e+79	8.01306e+78	-2.2323e+79	4.05367e+78	-2.31555e+79	-1.81997e+79	-1.52906e+80	3.51725e+79	2.66196e+80	4.66703e+80	-1.20809e+81	7.24878e+80	-0	3.66793e+79	-2.03654e+79	-1.79888e+79	-5.85034e+79	-1.16874e+80	8.67648e+79	-3.65729e+79	3.62716e+80	-4.26184e+80	1.36585e+81	3.19925e+80	-0	-0	1.2268e+80	-1.06228e+80	3.98492e+79	-6.21912e+79	-9.04241e+79	6.79738e+78	1.42003e+80	3.76039e+80	-1.64144e+80	-5.27828e+80	-0	-0	-0	-0	5.28706e+80	-1.2956e+81	7.45508e+80	-4.52928e+80	-1.16993e+80	3.81064e+78	-1.13295e+81	-1.52973e+81	-0	-0	-0	-0	-0	-1.01304e+83	2.10522e+82	-9.54472e+81	9.48854e+81	-7.2584e+81	1.23324e+82	8.97587e+80	
	-4.25548e+79	3.05567e+79	5.30928e+79	-3.65211e+80	2.90554e+81	-1.668e+82	3.67443e+82	-2.14812e+82	1.0604e+82	-7.3492e+81	3.70099e+81	-1.45763e+81	2.14628e+79	-4.08356e+79	-1.5235e+79	1.02542e+80	-4.46078e+80	2.80046e+81	-5.40668e+81	5.24107e+81	-3.18576e+81	2.05824e+81	-2.86029e+81	-1.80733e+81	-2.24587e+78	-2.14212e+79	1.7873e+79	-1.17229e+79	6.65369e+79	-3.70453e+80	7.43616e+80	-1.18759e+80	8.81803e+80	-6.13153e+80	1.62936e+81	-1.30063e+81	1.90986e+79	7.21064e+78	2.23671e+78	-2.62289e+78	3.68705e+78	1.01129e+79	-8.8254e+79	-1.07257e+80	-4.86861e+80	1.34254e+80	-1.40151e+81	-5.62095e+80	-1.35534e+79	-9.45939e+78	-2.21772e+79	1.68452e+79	9.60932e+78	-7.59602e+79	-1.53594e+79	-2.7836e+80	2.27688e+80	-2.37795e+80	1.62784e+81	2.23182e+80	3.41154e+78	-9.27163e+78	1.31714e+79	-3.03722e+79	4.52292e+79	-9.07949e+79	4.04588e+79	-1.6138e+79	2.22929e+80	-5.18272e+79	-1.67093e+81	-3.51725e+81	8.32718e+77	-4.87448e+78	2.14168e+78	-3.36546e+79	2.21457e+79	7.33841e+79	-4.08523e+79	-9.61191e+79	-1.91687e+80	-3.08416e+79	7.60204e+80	3.72829e+81	1.11788e+78	6.58417e+78	-7.21002e+78	1.9911e+79	9.18898e+78	-7.71645e+79	1.19507e+79	1.23641e+80	2.26096e+80	3.5095e+80	-9.22813e+79	-2.12526e+81	6.8313e+79	-3.29551e+79	9.0834e+78	-2.41304e+79	-1.18902e+79	-2.50595e+79	1.20357e+80	-2.47172e+80	-1.29416e+80	-7.04489e+80	6.89067e+80	8.52872e+80	-0	4.69667e+79	-1.99099e+79	-5.30694e+79	5.1423e+79	4.41563e+79	-1.65294e+80	1.54131e+80	-1.78579e+80	4.98963e+80	-6.51729e+80	-2.06224e+81	-0	-0	-3.95174e+79	1.22684e+80	-9.38338e+78	-2.84265e+80	2.04664e+80	-3.30074e+80	-2.90327e+80	2.42663e+80	-1.76721e+80	4.94484e+81	-0	-0	-0	-0	-3.76626e+80	1.00206e+81	-6.8698e+80	1.75482e+80	4.21577e+80	6.79045e+80	2.474e+81	-3.60285e+81	-0	-0	-0	-0	-0	4.14078e+82	-8.85947e+81	2.17162e+81	-5.50836e+80	8.23994e+80	-9.26388e+81	1.48636e+82	
	-5.54164e+78	1.80702e+79	-3.01302e+79	5.07526e+80	-1.38366e+81	1.01835e+82	-2.14812e+82	7.63556e+82	-2.24692e+82	1.43027e+82	-1.17971e+82	6.88258e+81	-7.94522e+79	1.9456e+79	2.86318e+79	-7.99117e+79	3.00301e+80	-1.21247e+81	5.19568e+81	-8.6293e+81	8.54969e+81	-1.78993e+81	2.12069e+81	-1.01181e+81	-3.12237e+79	-9.13708e+78	-1.15628e+79	5.79198e+79	-1.60273e+80	4.48949e+80	-9.04024e+80	1.32027e+81	-1.77116e+80	3.16071e+80	-2.32036e+80	2.7818e+81	-7.07384e+78	3.5219e+79	1.8227e+79	2.358e+79	6.72508e+78	-1.83302e+80	1.90439e+80	-2.31031e+80	5.25883e+79	3.84658e+80	6.54018e+80	-4.01111e+81	-2.65418e+79	-5.40478e+78	5.16655e+79	-5.19404e+79	-2.65815e+79	3.21326e+79	-9.53844e+79	-2.56425e+80	-1.99414e+80	2.6194e+80	-3.23634e+81	3.08082e+81	-4.02038e+78	-1.73424e+79	-3.86807e+79	4.93165e+79	-5.83504e+79	4.13013e+79	-2.07271e+80	1.31237e+80	4.11214e+80	-4.57143e+79	1.4684e+81	4.36824e+81	-1.51388e+79	5.04925e+77	4.6247e+79	-3.96497e+78	-7.63242e+78	-8.90714e+79	3.97043e+79	-9.65924e+79	-5.02522e+80	-1.84122e+79	-8.02061e+80	-6.46664e+81	6.53744e+78	7.5302e+78	1.21115e+79	-2.58696e+77	-5.37494e+79	3.77689e+79	-5.76396e+79	-8.53392e+79	-9.53515e+79	5.69808e+79	-2.84146e+80	4.55263e+81	-3.2576e+79	2.97011e+79	-4.71877e+79	-2.96057e+79	-1.40509e+79	-1.25761e+80	-1.54861e+80	-1.81613e+79	-3.25071e+80	-1.9393e+79	-1.49601e+81	-6.05881e+80	-0	1.4474e+80	4.23239e+78	2.87711e+79	1.08515e+79	1.75869e+79	1.04743e+80	-8.91233e+79	4.90213e+80	-4.39076e+80	5.17762e+80	1.30898e+81	-0	-0	1.63107e+80	-1.53102e+80	2.64813e+79	4.97682e+79	-5.53304e+80	5.59272e+79	-2.39821e+80	-4.9268e+80	-3.44491e+80	-4.50469e+81	-0	-0	-0	-0	8.74004e+80	-1.02783e+81	1.25103e+81	6.27418e+78	-2.08305e+80	-5.98632e+80	-2.74118e+81	8.69338e+81	-0	-0	-0	-0	-0	-6.40059e+82	1.02541e+82	-9.25323e+81	2.76049e+81	7.57521e+80	2.44442e+82	-5.21428e+82	
	-2.38731e+80	-3.69983e+80	-1.65408e+80	-4.82819e+80	1.01175e+80	-3.06625e+81	1.0604e+82	-2.24692e+82	1.85941e+83	-9.49612e+82	5.5408e+82	6.19979e+79	2.5467e+80	-1.01617e+80	-7.49767e+79	-5.5202e+79	-2.06147e+80	4.91802e+80	-2.49092e+81	8.10349e+81	-2.59802e+82	2.50212e+82	2.8935e+81	-2.64281e+82	-3.4041e+79	-6.73817e+78	5.76866e+79	-1.20945e+80	-1.87055e+77	-2.81265e+80	3.74931e+80	-9.96003e+80	6.93388e+81	-1.61036e+81	-6.93085e+81	3.92718e+82	-4.27651e+79	-9.56375e+79	3.53585e+79	-5.99415e+79	-7.72283e+79	-1.04604e+80	-3.66071e+80	2.79913e+80	-1.11703e+81	-8.47946e+80	4.11687e+81	-1.83056e+82	4.46592e+79	-1.05355e+79	-8.55917e+79	2.29276e+79	5.87687e+79	2.1161e+79	-5.53336e+79	6.84137e+80	4.33528e+79	6.38004e+79	-3.69845e+81	-1.58056e+81	-2.03568e+79	4.06719e+79	1.31167e+79	-1.4168e+79	-1.0471e+80	1.20966e+80	1.99199e+80	-6.46397e+80	-1.41473e+81	-7.41514e+80	1.51867e+81	1.3476e+82	3.6216e+79	3.65054e+79	-9.33788e+79	8.16535e+79	5.96513e+79	-1.40854e+80	-2.32676e+80	2.34419e+79	6.77011e+80	-6.96923e+80	-9.74763e+80	-1.65252e+82	3.85303e+79	3.26808e+79	1.69565e+79	-2.76229e+78	1.01037e+80	-1.41389e+80	5.12892e+79	-5.71336e+80	-1.32221e+81	-1.62679e+81	-3.0162e+81	8.86738e+81	-6.25874e+80	6.54219e+79	4.79438e+79	1.43421e+79	1.32078e+80	1.03013e+79	-9.89033e+78	1.0368e+80	3.02774e+79	1.36251e+81	-1.53374e+81	-5.07519e+81	-0	-2.55787e+80	6.62124e+79	7.81421e+79	-1.18703e+80	-7.29561e+79	1.71055e+80	-3.60401e+80	-6.44945e+80	-7.19991e+80	1.53473e+81	-1.7716e+81	-0	-0	-3.57587e+80	3.07948e+80	4.59854e+79	8.56439e+80	-1.89422e+80	5.00896e+80	3.54304e+80	5.51205e+80	-1.33953e+81	1.09492e+82	-0	-0	-0	-0	3.25368e+80	-1.53537e+81	-1.14774e+81	-2.88231e+80	6.39245e+80	-2.26856e+81	6.37912e+81	-1.31399e+82	-0	-0	-0	-0	-0	-4.36079e+81	9.05406e+80	1.91649e+82	-8.49455e+81	2.34107e+82	-1.79895e+82	2.11929e+82	
	1.78535e+80	6.13128e+80	3.65856e+80	1.27926e+81	1.0102e+81	3.87155e+81	-7.3492e+81	1.43027e+82	-9.49612e+82	4.84405e+83	-2.06158e+83	5.62067e+82	7.36804e+79	-5.11329e+79	1.45902e+80	-4.22948e+79	3.20079e+80	-9.28844e+80	4.38988e+81	-5.05436e+81	3.6223e+82	-8.96474e+82	1.87689e+82	5.92882e+82	-8.74701e+79	-2.69767e+80	-3.53506e+78	2.93446e+79	-2.9368e+80	4.78091e+80	-4.99882e+80	3.4675e+80	-5.79845e+81	2.05468e+82	2.16881e+82	-1.15714e+83	2.18339e+80	8.55928e+79	-1.07238e+80	3.83501e+79	-2.90803e+79	5.12064e+80	9.95269e+79	-1.12972e+81	-9.19385e+80	-2.38524e+81	-9.65894e+81	5.89606e+82	-1.81072e+80	-3.29565e+79	-4.32542e+79	-2.50576e+79	2.31009e+79	-4.36371e+80	-2.28553e+80	-2.41864e+81	-5.52479e+80	1.69049e+81	4.93712e+81	-2.01541e+82	1.4887e+80	-9.56316e+79	3.6073e+79	5.10608e+79	3.04517e+80	-3.28161e+80	-6.38588e+80	9.99542e+80	3.92074e+81	5.99539e+80	-8.29728e+81	-2.78096e+82	-1.13033e+80	-1.71112e+80	2.03406e+80	-3.79954e+80	5.87227e+79	4.00749e+80	3.62576e+80	-4.96816e+80	-3.00776e+81	-5.66777e+80	3.03258e+81	3.91646e+82	-6.17722e+79	-5.70764e+79	9.38794e+79	1.06397e+80	-1.26277e+79	1.10648e+80	-2.90634e+79	1.23817e+81	2.45683e+81	4.36904e+81	6.23016e+81	-2.83318e+82	1.08968e+81	-2.05598e+80	-7.85953e+79	-8.15957e+79	-2.83821e+80	-2.83564e+80	2.38816e+80	-1.51726e+81	-2.32905e+81	-6.50637e+81	3.89143e+81	1.25102e+82	-0	8.41621e+80	-9.38294e+78	8.02235e+78	7.55308e+80	4.50318e+80	-9.95668e+79	1.22596e+81	2.00866e+81	2.73444e+81	-3.96574e+81	1.58059e+81	-0	-0	7.79339e+80	-4.36154e+80	5.06912e+79	-2.73642e+81	1.35926e+81	-2.91935e+81	-4.26875e+81	-1.94748e+81	2.47232e+81	-1.65354e+82	-0	-0	-0	-0	-6.11577e+80	4.99836e+81	1.47454e+81	1.15918e+80	-2.17339e+81	6.09951e+81	-9.71351e+81	2.03967e+82	-0	-0	-0	-0	-0	1.93035e+83	-3.20914e+82	-4.09824e+82	2.62434e+82	-4.65836e+82	7.1139e+81	-2.56852e+82	
